Identifier	Character	Dialogue	Filename	Line Number
c1_3_9fb5b8af	w	你刚刚还跟死鱼一样呢。	game/scripts/script.rpy	4338
c1_3_d9c462b4	y	嗨呀，女孩子都很善变的啦。	game/scripts/script.rpy	4340
c1_3_0aec020d	w	那你要观察谁呢？	game/scripts/script.rpy	4341
c1_3_86d480a4	y	还用想吗？当然是——	game/scripts/script.rpy	4343
c1_c3_l_8a41feda	y	这还用说吗？当然是林琴啊？	game/scripts/script.rpy	4364
c1_c3_l_f1a7f483	w	没想到你对她会这么感兴趣。	game/scripts/script.rpy	4365
c1_c3_l_854d5e44	y	别扯淡，我只是觉得她很有可能就是那个快玩完了的女孩而已。	game/scripts/script.rpy	4367
c1_c3_l_69f34178	w	呵，我倒是觉得你比她还要像玩完了的女孩。	game/scripts/script.rpy	4368
c1_c3_l_22fc5842	y	去死啊你，我本来就快玩完了还用得着你说。	game/scripts/script.rpy	4370
c1_c3_l_5feada8c	narrator	袁艳皱着眉头，一脸不爽地说道。	game/scripts/script.rpy	4371
c1_c3_l_250e8bdd	w	哇，不是吧，别啊！你死了我也要跟着你陪葬啊！	game/scripts/script.rpy	4372
c1_c3_l_9ee08930	y	要不是命只有一条，我还真想跟你同归于尽试试。	game/scripts/script.rpy	4374
c1_c3_l_c84359ae	w	……	game/scripts/script.rpy	4375
c1_c3_l_bb288fcd	w	咳咳，姐姐您瞧您说的。	game/scripts/script.rpy	4376
c1_c3_l_e0c91d30	narrator	这是为了生存，这是为了生存！	game/scripts/script.rpy	4377
c1_c3_l_408aa790	narrator	我在心里给自己强调着。	game/scripts/script.rpy	4378
c1_c3_l_7be80db5	w	您的命多尊贵啊，怎么能跟我这样的贱猫比呢。	game/scripts/script.rpy	4379
c1_c3_l_1370d801	y	……	game/scripts/script.rpy	4381
c1_c3_l_3cfb30d7	y	你别恶心我了，赶快带我去观察林琴。	game/scripts/script.rpy	4383
c1_c3_l_a8dd7065	y	别磨磨蹭蹭的。	game/scripts/script.rpy	4385
c1_c3_l_cefaa742	w	噢，是是是。	game/scripts/script.rpy	4386
c1_c3_l_c2d85931	narrator	……	game/scripts/script.rpy	4387
c1_c3_l_efcb1699	narrator	看着像是一具死尸一样倒在床一侧的袁艳，我怒由心生，铤而走险——窜上了床。	game/scripts/script.rpy	4388
c1_c3_l_19591469	w	哈哈哈！我就在床上踩怎么了。	game/scripts/script.rpy	4389
c1_c3_l_367d7c1d	w	我还要往你身上踩。	game/scripts/script.rpy	4390
c1_c3_l_08931d08	narrator	我还跳上了袁艳身上蹦跶。	game/scripts/script.rpy	4391
c1_c3_l_e231b6e3	narrator	床上到处是我的猫爪印，连袁艳身上都不例外。	game/scripts/script.rpy	4392
c1_c3_l_535e26a3	narrator	久而久之我却只感觉到了各种意义上的罪恶感。	game/scripts/script.rpy	4393
c1_c3_l_c84359ae_1	w	……	game/scripts/script.rpy	4394
c1_c3_l_96b86577	narrator	并没有想象中的成就感。	game/scripts/script.rpy	4395
c1_c3_l_ba6e68c5	narrator	停止了自己罪恶般的行为，蜷缩在袁艳的跟前，闭上眼睛，追随她的灵魂过去了。	game/scripts/script.rpy	4396
c1_c3_l_f5cdff92	y	其实我一直在想…	game/scripts/script.rpy	4409
c1_c3_l_0d2a0f7c	w	…	game/scripts/script.rpy	4410
c1_c3_l_8fda5bbb	w	在想啥？	game/scripts/script.rpy	4411
c1_c3_l_b4fbd353	y	我可能对林琴的期待是不是高了一点点，所以导致我现在稍微…	game/scripts/script.rpy	4413
c1_c3_l_c27f4474	y	只是稍微噢，有那么一点点小小的失望。	game/scripts/script.rpy	4415
c1_c3_l_8adff90f	w	啊，你在说什么？	game/scripts/script.rpy	4416
c1_c3_l_e43915d8	y	不不不，很有可能其实是我想得太美好了。	game/scripts/script.rpy	4418
c1_c3_l_7ada32ca	y	我重新来过。	game/scripts/script.rpy	4420
c1_c3_l_c84359ae_2	w	……	game/scripts/script.rpy	4421
c1_c3_l_00b287c0	y	其实我一直在想。	game/scripts/script.rpy	4423
c1_c3_l_a9324e39	y	会不会是我对人类的期待高了些，所以导致我现在有点儿失望。	game/scripts/script.rpy	4425
c1_c3_l_f4a949ad	y	就是那个啦，比如看上去挺好吃的菜吃到嘴里却想吐的那种感觉。	game/scripts/script.rpy	4427
c1_c3_l_7c5a0868	w	怎么还上升到人类的地步了，到底发生了啥？	game/scripts/script.rpy	4428
c1_c3_l_c0694df7	y	呵呵呵…	game/scripts/script.rpy	4430
c1_c3_l_c8b9d356	y	发生了什么你不会自己看啊。	game/scripts/script.rpy	4432
c1_c3_l_fdca1c71	narrator	袁艳指着病床上的那个女人，一脸自己家儿子没出息的表情悲愤地说道。	game/scripts/script.rpy	4433
c1_c3_l_f76eeb56	narrator	我当然是顺着袁艳的目光朝着她看去。	game/scripts/script.rpy	4434
c1_c3_l_30f34063	w	额…	game/scripts/script.rpy	4435
c1_c3_l_43982638	w	好像也没什么啊。	game/scripts/script.rpy	4436
c1_c3_l_afe82c24	narrator	正如我所见，在我面前的那个女孩其实什么也没做，她仅仅只是躺在床上，用我的话来说就是普通地躺在床上，正常地发着呆。	game/scripts/script.rpy	4437
c1_c3_l_34a621a8	narrator	我反而是不理解为什么袁艳对此如此的愤慨。	game/scripts/script.rpy	4438
c1_c3_l_e153badd	y	是吗？	game/scripts/script.rpy	4440
c1_c3_l_1a43a280	narrator	但是不知道为什么，听到我这么说之后，袁艳反而用一副悲痛欲绝地眼神看着我，而且这份悲痛欲绝正在逐渐转换成一股莫名其妙的杀意。	game/scripts/script.rpy	4441
c1_c3_l_d9b551f8	w	等…等一下！我觉得这肯定是有原因的！	game/scripts/script.rpy	4442
c1_c3_l_6ba3dc8b	y	噢？那你倒是说说看，都发生了这种事情。	game/scripts/script.rpy	4444
c1_c3_l_cdfb8c8a	y	她还能没事人一样坐那的理由是啥？	game/scripts/script.rpy	4446
c1_c3_l_ddeaf1c2	w	我…我怎么知道。	game/scripts/script.rpy	4447
c1_c3_l_a0bb9464	w	虽然我是不知道你到底在期待什么啦。	game/scripts/script.rpy	4448
c1_c3_l_89058223	y	难道这个时候她不应该开始积极准备谈恋爱吗?	game/scripts/script.rpy	4450
c1_c3_l_31ee21a7	y	我都已经把话说得这么清楚啊！	game/scripts/script.rpy	4452
c1_c3_l_97d6a97c	y	起码有点动作吧。	game/scripts/script.rpy	4454
c1_c3_l_c84359ae_3	w	……	game/scripts/script.rpy	4455
c1_c3_l_2b80acdf	w	难道你们人类谈恋爱是那种想谈就可以谈得到的吗？	game/scripts/script.rpy	4456
c1_c3_l_2acb3a1e	y	那倒没有。	game/scripts/script.rpy	4458
c1_c3_l_80f21d5f	w	是吗？	game/scripts/script.rpy	4459
c1_c3_l_f5308116	y	但是她明明说不用我担心却一点动作都没有。	game/scripts/script.rpy	4461
c1_c3_l_7a315436	w	这有什么问题吗？	game/scripts/script.rpy	4462
c1_c3_l_b066a700	y	有！当然有，你听我说。 	game/scripts/script.rpy	4464
c1_c3_l_a58741c9	w	啥？	game/scripts/script.rpy	4465
c1_c3_l_e37a6d7d	y	恋爱这种东西可是不会亲自送上门来的。	game/scripts/script.rpy	4467
c1_c3_l_bfa09016	y	一见钟情也好、日久生情也好，都是要有人迈出第一步才有可能的。	game/scripts/script.rpy	4469
c1_c3_l_d45bedad	y	你看她就这样躺在这里看得我心都揪起来了。	game/scripts/script.rpy	4471
c1_c3_l_c84359ae_4	w	……	game/scripts/script.rpy	4472
c1_c3_l_9276a776	narrator	说句实话，我听不懂。	game/scripts/script.rpy	4473
c1_c3_l_7bbdbb50	y	嘛，以你的智商估计也不会懂啦。	game/scripts/script.rpy	4475
c1_c3_l_d95a63ec	w	那你就不要说出来呀啊喂。	game/scripts/script.rpy	4476
c1_c3_l_ed0298a3	narrator	袁艳摊了摊手，稍微有些无奈地看着我。	game/scripts/script.rpy	4477
c1_c3_l_b71ade5a	y	一会回去的时候咱们就动身去见她吧。	game/scripts/script.rpy	4479
c1_c3_l_21462822	y	不然这状况持续下去就很不妙了啊。	game/scripts/script.rpy	4481
c1_c3_l_e21f9149	w	你要去找她，我倒是没有意见。	game/scripts/script.rpy	4482
c1_c3_l_c9ecc282	w	但是麻烦你下次别再把我往那个医院里的老头身上扔了行吗？	game/scripts/script.rpy	4483
c1_c3_l_d8562eaf	w	我也是有洁癖的啊。	game/scripts/script.rpy	4484
c1_c3_l_eb93a42f	y	不会的不会的，请放心。	game/scripts/script.rpy	4486
c1_c3_l_10e2d8cf	narrator	她看了我一眼，却露出了莫名其妙的笑容，这让我感觉到非常地不安。	game/scripts/script.rpy	4487
c1_c3_l_cb6a3d11	w	那你现在打算怎么办？	game/scripts/script.rpy	4488
c1_c3_l_65127696	y	那还用说？	game/scripts/script.rpy	4490
c1_c3_l_0a211695	narrator	她给我递了一个理所当然的眼神。	game/scripts/script.rpy	4491
c1_c3_l_5f5d6353	y	当然是怼到她们面前去手把手教她们谈恋爱啊。	game/scripts/script.rpy	4493
c1_c3_l_c84359ae_5	w	……	game/scripts/script.rpy	4494
c1_c3_l_ce51a122	narrator	我总觉得好像针对错了目标。	game/scripts/script.rpy	4495
c1_c3_l_c711b480	narrator	这个时候重要的不应该是恋爱吧。	game/scripts/script.rpy	4496
c1_c3_l_861a54c4	w	等…等一下！	game/scripts/script.rpy	4497
c1_c3_l_5356e350	y	干啥？	game/scripts/script.rpy	4499
c1_c3_l_c4ee99e5	narrator	她朝我投来了疑惑的视线。	game/scripts/script.rpy	4500
c1_c3_l_1a30838b	w	这个时候重要的不应该是谈恋爱吧！！！	game/scripts/script.rpy	4501
c1_c3_l_a506e366	y	…	game/scripts/script.rpy	4503
c1_c3_l_658634c2	y	那重要的是什么？	game/scripts/script.rpy	4505
c1_c3_l_ca5f5cab	w	我们最终的目的不是为了找到究竟哪个女孩子心灵快崩溃了吗？	game/scripts/script.rpy	4506
c1_c3_l_df944c2f	y	听你这么一说还有点道理。	game/scripts/script.rpy	4508
c1_c3_l_b56cc329	w	你不是把这事给忘了吧！！！	game/scripts/script.rpy	4509
c1_c3_l_95a14760	y	简直胡说八道，我看起来像是那么容易忘事的家伙吗？	game/scripts/script.rpy	4511
c1_c3_l_498a06d2	narrator	袁艳说这话的时候没有丝毫犹豫，信誓旦旦得像是真的一样。	game/scripts/script.rpy	4512
c1_c3_l_c84359ae_6	w	……	game/scripts/script.rpy	4513
c1_c3_l_e0940543	w	你救我的那天晚上吃的是啥？	game/scripts/script.rpy	4514
c1_c3_l_3143a05f	narrator	袁艳很明显地愣了一下。	game/scripts/script.rpy	4515
c1_c3_l_37558fe8	narrator	然后眯了眯眼睛，照着我的屁股就踢了一脚。	game/scripts/script.rpy	4516
c1_c3_l_f1627ece	narrator	当然在这种状态下， 袁艳的脚从我的身体里头穿了过去，并没有实际地踢到我。	game/scripts/script.rpy	4517
c1_c3_l_f6120407	y	你脑子是不是有坑啊，都过去多少天了我怎么记得吃的什么？	game/scripts/script.rpy	4519
c1_c3_l_e7c7197c	w	额，我都记得好不好。	game/scripts/script.rpy	4520
c1_c3_l_0d2fd393	y	那你记得就记得咯，关我什么事。	game/scripts/script.rpy	4522
c1_c3_l_c84359ae_7	w	……	game/scripts/script.rpy	4523
c1_c3_l_78cb1377	w	额，姑且我还是问一下…	game/scripts/script.rpy	4524
c1_c3_l_f0eaead9	y	问啥？	game/scripts/script.rpy	4526
c1_c3_l_415eb0de	w	你会不会是记忆力有点残疾？	game/scripts/script.rpy	4527
c1_c3_l_8e7680c1	y	噗！	game/scripts/script.rpy	4529
c1_c3_l_c44785a2	w	你怎么了？	game/scripts/script.rpy	4530
c1_c3_l_08d6b993	narrator	袁艳愣愣地看了我一眼。	game/scripts/script.rpy	4531
c1_c3_l_57bc1310	y	你这形容词还真是有点…微妙的精辟啊。	game/scripts/script.rpy	4533
c1_c3_l_e0119432	w	额，那是，我是谁啊！这个世界上最最最最…	game/scripts/script.rpy	4534
c1_c3_l_1d0f6ffa	y	得得得，给你点好脸色你尾巴都翘到天上去了。	game/scripts/script.rpy	4536
c1_c3_l_770433b0	w	啊？	game/scripts/script.rpy	4537
c1_c3_l_80a65519	narrator	听袁艳这么说我不由得看向了自己的尾巴，并没有翘起来啊，我有些奇怪地挠了挠并不能挠到的脑袋。	game/scripts/script.rpy	4538
c1_c3_l_b139eebd	narrator	非常地疑惑袁艳说的话。	game/scripts/script.rpy	4539
c1_c3_l_2d5a7310	narrator	但是又不知道从哪里质疑起。	game/scripts/script.rpy	4540
c1_c3_l_17f577e1	y	不过我记忆力确实是有点差就是了。	game/scripts/script.rpy	4542
c1_c3_l_3a9ef671	w	这…这样吗？那下次记住就行了。	game/scripts/script.rpy	4543
c1_c3_l_d612795c	w	那你接下来还去她那里吗？	game/scripts/script.rpy	4544
c1_c3_l_d151f112	y	先把剩下的两个丫头都观察完再说吧。 	game/scripts/script.rpy	4546
c1_c3_l_0d42f31d	w	嗯。	game/scripts/script.rpy	4547
c1_c3_l_ab924f15	narrator	这次的袁艳在回去时没有大喊大叫，只是微微的皱了皱眉头。	game/scripts/script.rpy	4548
c1_c3_l_dad97f20	narrator	她莫名其妙地看了一眼林琴又看了看我叹了口气便消失在这个地方。	game/scripts/script.rpy	4549
c1_c3_l_3d32cd40	narrator	空气莫名其妙的安静，我立在病房的角落观察者在床上发呆的林琴。	game/scripts/script.rpy	4550
c1_c3_l_b518cea1	narrator	她现在的样子和在袁艳家里那个气势汹汹的家伙完全是两个人。	game/scripts/script.rpy	4551
c1_c3_l_2c6c354a	narrator	我不由得回想起了之前她发狂的模样，总觉得她马上又要突然爆发。	game/scripts/script.rpy	4552
c1_c3_l_b4242a46	narrator	看着她的模样，我觉得应该会是这样。 	game/scripts/script.rpy	4554
c1_c3_l_ca947f50	w	在这个方面我还这没有袁艳果断啊。	game/scripts/script.rpy	4555
c1_c3_l_87dd0d62	narrator	微微地张了张嘴，心里默默地计算着时间。	game/scripts/script.rpy	4556
c1_c3_l_69c225e5	narrator	总觉得下一秒会发生什么变化。	game/scripts/script.rpy	4557
c1_c3_l_2dd145e6	narrator	可惜事实总是会跟想法不一样，这个叫林琴的丫头分明已经是已经发呆到一种暂时醒不过来的境界了。	game/scripts/script.rpy	4558
c1_c3_l_aec52bf0	narrator	对于这样的她我到底在期待些什么，想要看到什么呢。	game/scripts/script.rpy	4559
c1_c3_l_8a31e143	w	唉。	game/scripts/script.rpy	4560
c1_c3_l_d244effa	narrator	这副模样倒也不是完全没有收获。	game/scripts/script.rpy	4561
c1_c3_l_a8fcb582	narrator	至少在某种方面来说倒是加重了她的嫌疑，让我判断有一些依据了而已。	game/scripts/script.rpy	4562
c1_c3_l_151c96f8	narrator	如果她就是那个崩溃的女孩，那么现在我就能让诅咒解除了。	game/scripts/script.rpy	4563
c1_c3_l_ef169895	narrator	当然如果错了的话，我跟袁艳就要一起死翘翘了，所以我现在还不敢赌。	game/scripts/script.rpy	4564
c1_c3_l_7e2adb24	narrator	至少现在还不敢…还有——五天，不还有三天。	game/scripts/script.rpy	4565
c1_c3_l_76bda4b5	narrator	差不多，那个就快要来了才对…	game/scripts/script.rpy	4566
c1_c3_l_e138b5f7	narrator	长长地叹了一口气，带着对未来无比的担忧，我又看了一眼依旧还在发呆的女孩，然后离开了这个安静的病房。	game/scripts/script.rpy	4567
c1_c3_c_adecfa90	y	这还用说吗？当然是程祎琳啊？	game/scripts/script.rpy	4581
c1_c3_c_f1a7f483	w	没想到你对她会这么感兴趣。	game/scripts/script.rpy	4582
c1_c3_c_854d5e44	y	别扯淡，我只是觉得她很有可能就是那个快玩完了的女孩而已。	game/scripts/script.rpy	4584
c1_c3_c_69f34178	w	呵，我倒是觉得你比她还要像玩完了的女孩。	game/scripts/script.rpy	4585
c1_c3_c_22fc5842	y	去死啊你，我本来就快玩完了还用得着你说。	game/scripts/script.rpy	4587
c1_c3_c_5feada8c	narrator	袁艳皱着眉头，一脸不爽地说道。	game/scripts/script.rpy	4588
c1_c3_c_250e8bdd	w	哇，不是吧，别啊！你死了我也要跟着你陪葬啊！	game/scripts/script.rpy	4589
c1_c3_c_9ee08930	y	要不是命只有一条，我还真想跟你同归于尽试试。	game/scripts/script.rpy	4591
c1_c3_c_c84359ae	w	……	game/scripts/script.rpy	4592
c1_c3_c_bb288fcd	w	咳咳，姐姐您瞧您说的。	game/scripts/script.rpy	4593
c1_c3_c_e0c91d30	narrator	这是为了生存，这是为了生存！	game/scripts/script.rpy	4594
c1_c3_c_408aa790	narrator	我在心里给自己强调着。	game/scripts/script.rpy	4595
c1_c3_c_7be80db5	w	您的命多尊贵啊，怎么能跟我这样的贱猫比呢。	game/scripts/script.rpy	4596
c1_c3_c_1370d801	y	……	game/scripts/script.rpy	4598
c1_c3_c_3cfb30d7	y	你别恶心我了，赶快带我去观察林琴。	game/scripts/script.rpy	4600
c1_c3_c_a8dd7065	y	别磨磨蹭蹭的。	game/scripts/script.rpy	4602
c1_c3_c_cefaa742	w	噢，是是是。	game/scripts/script.rpy	4603
c1_c3_c_c2d85931	narrator	……	game/scripts/script.rpy	4604
c1_c3_c_efcb1699	narrator	看着像是一具死尸一样倒在床一侧的袁艳，我怒由心生，铤而走险——窜上了床。	game/scripts/script.rpy	4605
c1_c3_c_19591469	w	哈哈哈！我就在床上踩怎么了。	game/scripts/script.rpy	4606
c1_c3_c_367d7c1d	w	我还要往你身上踩。	game/scripts/script.rpy	4607
c1_c3_c_08931d08	narrator	我还跳上了袁艳身上蹦跶。	game/scripts/script.rpy	4608
c1_c3_c_e231b6e3	narrator	床上到处是我的猫爪印，连袁艳身上都不例外。	game/scripts/script.rpy	4609
c1_c3_c_535e26a3	narrator	久而久之我却只感觉到了各种意义上的罪恶感。	game/scripts/script.rpy	4610
c1_c3_c_c84359ae_1	w	……	game/scripts/script.rpy	4611
c1_c3_c_96b86577	narrator	并没有想象中的成就感。	game/scripts/script.rpy	4612
c1_c3_c_ba6e68c5	narrator	停止了自己罪恶般的行为，蜷缩在袁艳的跟前，闭上眼睛，追随她的灵魂过去了。	game/scripts/script.rpy	4613
c1_c3_c_6e1e05b3	y	唔…	game/scripts/script.rpy	4625
c1_c3_c_7dc4a89c	narrator	跟上次不一样的事情是。	game/scripts/script.rpy	4626
c1_c3_c_72c3ab11	narrator	今天的程祎琳很正常地就坐在长椅上吃薯片。	game/scripts/script.rpy	4627
c1_c3_c_c3c5bfca	narrator	正常到很难让人想到她究竟有什么地方是不正常的。	game/scripts/script.rpy	4628
c1_c3_c_74952ebb	narrator	或者说觉得她不正常的家伙才不正常才对。	game/scripts/script.rpy	4629
c1_c3_c_2f3c5b36	y	唔…嗯…	game/scripts/script.rpy	4631
c1_c3_c_54e7690a	narrator	对，没错就是这样。	game/scripts/script.rpy	4632
c1_c3_c_aa47f477	narrator	在远处看着她的我不由得这么想到。	game/scripts/script.rpy	4633
c1_c3_c_831f4788	narrator	再然后就是，一脸痴样凑到女孩边上的流着口水的家伙是不正常的。	game/scripts/script.rpy	4634
c1_c3_c_54e7690a_1	narrator	对，没错就是这样。	game/scripts/script.rpy	4635
c1_c3_c_aa47f477_1	narrator	在远处看着她的我不由得这么想到。	game/scripts/script.rpy	4636
